age,fnlwgt,education,education_num,capital_gain,capital_loss,hours_per_week,income
36,77146,Bachelors,13,15024,0,45,1
39,322143,12th,8,15024,0,70,1
40,182437,Assoc-acdm,12,15024,0,50,1
51,90363,Some-college,10,15024,0,40,1
45,101452,Masters,14,15024,0,60,1
51,338620,Masters,14,15024,0,60,1
47,149700,Bachelors,13,15024,0,40,1
59,153484,Bachelors,13,15024,0,50,1
47,162741,Assoc-acdm,12,15024,0,40,1
46,102308,Prof-school,15,15024,0,50,1
35,81232,Bachelors,13,15024,0,50,1
39,33983,Some-college,10,15024,0,40,1
52,194995,Bachelors,13,15024,0,55,1
32,42900,Prof-school,15,15024,0,50,1
40,166662,Prof-school,15,15024,0,45,1
61,170262,HS-grad,9,15024,0,38,1
57,127728,Bachelors,13,15024,0,50,1
48,212954,Masters,14,15024,0,40,1
51,221672,Masters,14,15024,0,50,1
34,198664,Bachelors,13,15024,0,70,1
62,109190,Bachelors,13,15024,0,40,1
42,252518,Prof-school,15,15024,0,40,1
59,165922,Bachelors,13,15024,0,40,1
57,123053,Prof-school,15,15024,0,50,1
59,31359,Masters,14,15024,0,80,1
50,98975,Bachelors,13,15024,0,40,1
61,119684,Prof-school,15,15024,0,20,1
44,181762,Bachelors,13,15024,0,55,1
41,150755,Doctorate,16,15024,0,50,1
43,345789,Bachelors,13,15024,0,50,1
46,102569,Masters,14,15024,0,65,1
42,119359,Prof-school,15,15024,0,40,1
37,359001,Assoc-voc,11,15024,0,50,1
46,393715,Some-college,10,15024,0,50,1
46,366089,Prof-school,15,15024,0,40,1
47,61885,Bachelors,13,15024,0,50,1
46,121124,Assoc-acdm,12,15024,0,50,1
59,169982,Some-college,10,15024,0,60,1
43,506329,Bachelors,13,15024,0,40,1
48,182541,Bachelors,13,15024,0,45,1
47,323798,Prof-school,15,15024,0,55,1
43,130126,Bachelors,13,15024,0,50,1
44,189956,Bachelors,13,15024,0,40,1
45,266860,Masters,14,15024,0,50,1
43,188291,Prof-school,15,15024,0,45,1
40,99604,Masters,14,15024,0,24,1
50,204447,Masters,14,15024,0,65,1
52,114758,Bachelors,13,15024,0,50,1
52,92968,Masters,14,15024,0,40,1
40,198873,Prof-school,15,15024,0,30,1
44,148138,Doctorate,16,15024,0,40,1
47,355320,Bachelors,13,15024,0,40,1
58,89922,Assoc-voc,11,15024,0,40,1
50,138852,Masters,14,15024,0,50,1
54,129432,Bachelors,13,15024,0,40,1
50,145409,Bachelors,13,15024,0,40,1
43,64631,HS-grad,9,15024,0,50,1
52,186303,Some-college,10,15024,0,55,1
44,172479,HS-grad,9,15024,0,60,1
58,147707,HS-grad,9,15024,0,60,1
45,148171,Assoc-voc,11,15024,0,40,1
30,196385,Bachelors,13,15024,0,35,1
40,191429,Prof-school,15,15024,0,40,1
49,58359,Some-college,10,15024,0,50,1
52,89041,Masters,14,15024,0,60,1
35,186183,HS-grad,9,15024,0,80,1
49,191277,Some-college,10,15024,0,50,1
50,164198,Assoc-acdm,12,15024,0,45,1
31,167725,Bachelors,13,15024,0,48,1
53,283602,Masters,14,15024,0,40,1
34,203488,Bachelors,13,15024,0,40,1
19,200790,12th,8,15024,0,40,1
46,20956,Bachelors,13,15024,0,40,1
44,141858,Prof-school,15,15024,0,75,1
45,148995,Bachelors,13,15024,0,40,1
50,43764,Doctorate,16,15024,0,50,1
49,181307,Prof-school,15,15024,0,65,1
49,271346,Bachelors,13,15024,0,60,1
41,174395,Doctorate,16,15024,0,55,1
58,146477,Masters,14,15024,0,40,1
44,357679,Bachelors,13,15024,0,65,1
36,306156,Some-college,10,15024,0,60,1
57,42298,Masters,14,15024,0,40,1
39,375452,Prof-school,15,15024,0,48,1
55,98361,Bachelors,13,15024,0,55,1
42,98211,Bachelors,13,15024,0,45,1
47,215620,Masters,14,15024,0,55,1
55,296991,Prof-school,15,15024,0,40,1
45,390368,Some-college,10,15024,0,99,1
32,447066,Bachelors,13,15024,0,50,1
58,200042,Some-college,10,15024,0,40,1
31,352465,Some-college,10,15024,0,50,1
49,309033,Assoc-voc,11,15024,0,60,1
52,284329,Assoc-voc,11,15024,0,40,1
28,312372,HS-grad,9,15024,0,40,1
55,305850,Prof-school,15,15024,0,40,1
42,277488,Prof-school,15,15024,0,65,1
46,273575,Bachelors,13,15024,0,40,1
40,237293,Prof-school,15,15024,0,40,1
45,176814,Doctorate,16,15024,0,40,1
51,133336,Masters,14,15024,0,40,1
42,187720,Masters,14,15024,0,50,1
48,54190,Prof-school,15,15024,0,40,1
53,134793,Some-college,10,15024,0,50,1
46,121124,Bachelors,13,15024,0,40,1
41,236021,Bachelors,13,15024,0,40,1
42,190044,Bachelors,13,15024,0,50,1
47,120781,Masters,14,15024,0,40,1
51,215404,Bachelors,13,15024,0,40,1
38,117312,HS-grad,9,15024,0,40,1
52,234286,HS-grad,9,15024,0,40,1
50,283676,Doctorate,16,15024,0,60,1
45,102308,Masters,14,15024,0,60,1
45,210364,HS-grad,9,15024,0,80,1
49,219718,Bachelors,13,15024,0,40,1
54,104501,Some-college,10,15024,0,40,1
51,100029,Doctorate,16,15024,0,40,1
56,109856,Bachelors,13,15024,0,50,1
58,248841,HS-grad,9,15024,0,40,1
43,117158,Bachelors,13,15024,0,60,1
46,110171,Masters,14,15024,0,50,1
43,212894,Bachelors,13,15024,0,50,1
59,354037,Prof-school,15,15024,0,50,1
47,149700,Masters,14,15024,0,35,1
33,182926,Bachelors,13,15024,0,50,1
56,381965,Bachelors,13,15024,0,40,1
41,222596,Bachelors,13,15024,0,45,1
64,388594,Prof-school,15,15024,0,45,1
43,183273,Masters,14,15024,0,32,1
47,102628,Masters,14,15024,0,55,1
42,227065,Some-college,10,15024,0,32,1
48,171926,Prof-school,15,15024,0,50,1
61,96660,Some-college,10,15024,0,34,1
60,93997,Bachelors,13,15024,0,45,1
38,38312,Bachelors,13,15024,0,65,1
28,285294,Bachelors,13,15024,0,45,1
54,182187,Assoc-voc,11,15024,0,38,1
48,207277,Masters,14,15024,0,40,1
31,187560,HS-grad,9,15024,0,40,1
38,114591,Bachelors,13,15024,0,40,1
32,126132,Bachelors,13,15024,0,50,1
42,383493,Some-college,10,15024,0,50,1
41,153132,Prof-school,15,15024,0,40,1
40,287008,Prof-school,15,15024,0,55,1
44,136986,Masters,14,15024,0,35,1
57,127728,Prof-school,15,15024,0,60,1
34,177437,Some-college,10,15024,0,45,1
52,145166,Bachelors,13,15024,0,55,1
37,19899,HS-grad,9,15024,0,45,1
56,367984,Assoc-voc,11,15024,0,40,1
38,172538,Bachelors,13,15024,0,50,1
47,264052,Bachelors,13,15024,0,50,1
53,73134,HS-grad,9,15024,0,60,1
37,588003,Bachelors,13,15024,0,40,1
31,197886,Some-college,10,15024,0,45,1
47,121124,Bachelors,13,15024,0,50,1
46,58683,Bachelors,13,15024,0,55,1
55,175071,Some-college,10,15024,0,40,1
43,180599,Prof-school,15,15024,0,60,1
46,192779,Prof-school,15,15024,0,60,1
45,30457,Bachelors,13,15024,0,40,1
43,130126,Some-college,10,15024,0,45,1
61,86067,Assoc-acdm,12,15024,0,40,1
49,187370,Masters,14,15024,0,50,1
39,177154,Bachelors,13,15024,0,50,1
54,36480,HS-grad,9,15024,0,50,1
62,244087,Doctorate,16,15024,0,50,1
51,392668,Doctorate,16,15024,0,84,1
40,25005,Bachelors,13,15024,0,99,1
46,320124,HS-grad,9,15024,0,40,1
38,333651,Bachelors,13,15024,0,70,1
57,199847,Bachelors,13,15024,0,60,1
39,110426,Assoc-acdm,12,15024,0,45,1
28,119287,Bachelors,13,15024,0,28,1
36,747719,Prof-school,15,15024,0,50,1
63,294009,Bachelors,13,15024,0,45,1
41,359696,Bachelors,13,15024,0,60,1
56,122390,Assoc-voc,11,15024,0,40,1
51,338260,Prof-school,15,15024,0,60,1
45,181307,Prof-school,15,15024,0,43,1
43,153132,Masters,14,15024,0,40,1
41,287306,Assoc-acdm,12,15024,0,60,1
44,201723,Bachelors,13,15024,0,45,1
30,341051,Masters,14,15024,0,60,1
42,176063,Assoc-voc,11,15024,0,55,1
39,174242,Bachelors,13,15024,0,60,1
46,250821,Prof-school,15,15024,0,40,1
47,242391,Prof-school,15,15024,0,40,1
51,223206,Doctorate,16,15024,0,40,1
41,122215,Masters,14,15024,0,40,1
37,121521,Prof-school,15,15024,0,45,1
52,287927,HS-grad,9,15024,0,40,1
45,214627,Doctorate,16,15020,0,40,1
52,99736,Masters,14,15020,0,50,1
39,150061,Masters,14,15020,0,60,1
62,195343,Doctorate,16,15020,0,50,1
38,139180,Bachelors,13,15020,0,45,1
44,343591,HS-grad,9,14344,0,40,1
31,220066,Bachelors,13,14344,0,50,1
31,340917,HS-grad,9,14344,0,40,1
45,543922,Masters,14,14344,0,48,1
37,538443,HS-grad,9,14344,0,40,1
53,221722,Masters,14,14344,0,50,1
23,106957,11th,7,14344,0,40,1
53,171924,Bachelors,13,14344,0,55,1
43,170525,Bachelors,13,14344,0,40,1
44,274562,HS-grad,9,14344,0,40,1
39,174924,HS-grad,9,14344,0,40,1
49,149049,Some-college,10,14344,0,45,1
35,252897,Assoc-acdm,12,14344,0,40,1
41,108945,HS-grad,9,14344,0,40,1
35,127306,Assoc-voc,11,14344,0,40,1
38,217349,Assoc-voc,11,14344,0,40,1
29,157612,Bachelors,13,14344,0,40,1
22,233955,Bachelors,13,14344,0,40,1
54,288992,10th,6,14344,0,68,1
36,337039,Assoc-acdm,12,14344,0,40,1
58,234213,HS-grad,9,14344,0,48,1
24,452640,Some-college,10,14344,0,50,1
52,146567,HS-grad,9,14344,0,40,1
29,152461,Bachelors,13,14344,0,50,1
29,176037,Assoc-voc,11,14344,0,40,1
44,147110,Some-college,10,14344,0,40,1
31,45781,Masters,14,14084,0,50,1
40,56795,Masters,14,14084,0,55,1
42,151408,Masters,14,14084,0,50,1
44,75227,Prof-school,15,14084,0,40,1
55,163083,Bachelors,13,14084,0,45,1
30,125159,Bachelors,13,14084,0,45,1
52,218550,Some-college,10,14084,0,16,1
36,297449,Bachelors,13,14084,0,40,1
42,170230,Masters,14,14084,0,60,1
31,345122,Prof-school,15,14084,0,50,1
51,196501,Bachelors,13,14084,0,50,1
58,150560,Bachelors,13,14084,0,40,1
28,34335,HS-grad,9,14084,0,40,1
56,295067,Bachelors,13,14084,0,45,1
48,328606,Prof-school,15,14084,0,63,1
37,125550,HS-grad,9,14084,0,35,1
36,111499,Masters,14,14084,0,40,1
37,164526,Doctorate,16,14084,0,45,1
54,155233,Bachelors,13,14084,0,40,1
40,105794,Prof-school,15,14084,0,50,1
34,160261,HS-grad,9,14084,0,35,1
59,140569,Some-college,10,14084,0,60,1
31,72630,Bachelors,13,14084,0,50,1
49,153536,Some-college,10,14084,0,44,1
55,436861,Masters,14,14084,0,40,1
53,42924,Doctorate,16,14084,0,50,1
33,168981,Masters,14,14084,0,50,1
40,175935,Bachelors,13,14084,0,40,1
48,175653,Assoc-acdm,12,14084,0,40,1
45,319122,Bachelors,13,14084,0,45,1
49,107597,HS-grad,9,14084,0,30,1
31,178623,Bachelors,13,14084,0,60,1
37,82576,Prof-school,15,14084,0,36,1
39,347960,Prof-school,15,14084,0,35,1
47,160187,HS-grad,9,14084,0,38,1
62,202056,Bachelors,13,14084,0,40,1
51,98642,HS-grad,9,14084,0,40,1
63,38472,Some-college,10,14084,0,60,1
44,110396,Masters,14,14084,0,56,1
32,167990,Masters,14,14084,0,40,1
58,72998,11th,7,14084,0,40,1
40,121956,Bachelors,13,13550,0,40,1
53,283602,Bachelors,13,13550,0,43,1
35,188069,Masters,14,13550,0,55,1
24,493034,HS-grad,9,13550,0,50,1
41,116493,HS-grad,9,13550,0,44,1
26,164488,Bachelors,13,13550,0,50,1
22,100345,Bachelors,13,13550,0,55,1
32,252752,Masters,14,13550,0,60,1
36,201769,11th,7,13550,0,40,1
31,158162,Bachelors,13,13550,0,50,1
36,175360,Masters,14,13550,0,50,1
32,95885,11th,7,13550,0,60,1
32,133861,Bachelors,13,13550,0,48,1
43,105936,Assoc-voc,11,13550,0,40,1
36,192443,Some-college,10,13550,0,40,1
30,347166,Bachelors,13,13550,0,45,1
45,229967,HS-grad,9,13550,0,50,1
39,191227,Bachelors,13,13550,0,50,1
27,186454,Bachelors,13,13550,0,40,1
25,368115,Bachelors,13,13550,0,35,1
39,209867,Some-college,10,13550,0,45,1
29,124680,Bachelors,13,13550,0,35,1
32,159442,Prof-school,15,13550,0,50,1
55,141807,HS-grad,9,13550,0,40,1
35,589809,Some-college,10,13550,0,60,1
27,388998,Bachelors,13,13550,0,46,1
44,281739,Some-college,10,13550,0,50,1
65,242580,Some-college,10,11678,0,50,1
71,182395,Bachelors,13,11678,0,45,1
71,143437,Masters,14,10605,0,40,1
65,350498,Bachelors,13,10605,0,20,1
63,298249,Bachelors,13,10605,0,40,1
80,29020,Prof-school,15,10605,0,10,1
67,279980,Some-college,10,10605,0,10,1
66,197816,Bachelors,13,10605,0,40,1
65,249043,Bachelors,13,10605,0,40,1
69,254834,Bachelors,13,10605,0,10,1
65,139960,HS-grad,9,10605,0,60,1
59,349910,Bachelors,13,10605,0,50,1
68,182131,Some-college,10,10605,0,20,1
67,217892,Doctorate,16,10605,0,35,1
62,82388,HS-grad,9,10566,0,40,0
90,155981,Bachelors,13,10566,0,50,0
63,108097,Some-college,10,10566,0,45,0
64,292639,Some-college,10,10566,0,35,0
70,379819,Some-college,10,10566,0,40,0
67,257557,7th-8th,4,10566,0,40,0
39,128715,HS-grad,9,10520,0,40,1
40,163215,Bachelors,13,10520,0,40,1
45,67716,HS-grad,9,10520,0,48,1
51,159910,Bachelors,13,10520,0,40,1
45,154430,Bachelors,13,10520,0,50,1
54,278230,Some-college,10,10520,0,30,1
36,164526,Masters,14,10520,0,45,1
48,205707,Masters,14,10520,0,50,1
33,208785,Some-college,10,10520,0,40,1
37,361888,Bachelors,13,10520,0,40,1
45,89028,HS-grad,9,10520,0,40,1
44,177240,Prof-school,15,10520,0,40,1
38,179117,Assoc-acdm,12,10520,0,50,1
38,255941,Masters,14,10520,0,50,1
47,112200,Bachelors,13,10520,0,45,1
29,87905,HS-grad,9,10520,0,40,1
43,209544,Masters,14,10520,0,50,1
44,203761,Bachelors,13,10520,0,40,1
62,103344,Bachelors,13,10520,0,50,1
28,119793,Assoc-voc,11,10520,0,50,1
42,54202,Bachelors,13,10520,0,50,1
50,145333,Doctorate,16,10520,0,50,1
53,216691,Doctorate,16,10520,0,40,1
32,317378,Bachelors,13,10520,0,40,1
28,378460,Bachelors,13,10520,0,60,1
26,102476,Bachelors,13,10520,0,64,1
27,128730,Assoc-voc,11,10520,0,65,1
23,287988,Bachelors,13,10520,0,40,1
51,210736,HS-grad,9,10520,0,40,1
36,225516,Assoc-acdm,12,10520,0,43,1
30,207937,Prof-school,15,10520,0,50,1
25,242700,Some-college,10,10520,0,50,1
44,236746,Masters,14,10520,0,45,1
27,279580,Bachelors,13,10520,0,45,1
33,356823,Bachelors,13,10520,0,45,1
30,426431,Masters,14,10520,0,40,1
60,404023,HS-grad,9,10520,0,40,1
57,186386,Bachelors,13,10520,0,40,1
28,167336,Some-college,10,10520,0,40,1
62,113443,Masters,14,10520,0,33,1
47,33300,Assoc-acdm,12,10520,0,45,1
57,132704,Masters,14,10520,0,32,1
35,207066,Bachelors,13,10520,0,45,1
48,238959,Masters,14,9562,0,40,1
43,143828,Masters,14,9562,0,40,1
27,420054,HS-grad,9,9562,0,50,1
42,126701,Bachelors,13,9562,0,45,1
65,118474,11th,7,9386,0,59,1
67,182378,Bachelors,13,9386,0,60,1
65,193216,HS-grad,9,9386,0,40,1
90,46786,Bachelors,13,9386,0,15,1
77,28678,Masters,14,9386,0,6,1
72,33608,Some-college,10,9386,0,30,1
90,175491,HS-grad,9,9386,0,50,1
71,35303,Bachelors,13,9386,0,30,1
67,264095,Some-college,10,9386,0,24,1
78,385242,Bachelors,13,9386,0,45,1
65,101104,HS-grad,9,9386,0,10,1
64,301383,Assoc-acdm,12,9386,0,45,1
67,73559,HS-grad,9,9386,0,50,1
69,204645,Some-college,10,9386,0,72,1
70,37203,Masters,14,9386,0,30,1
70,141742,Assoc-voc,11,9386,0,50,1
65,191380,10th,6,9386,0,50,1
61,221943,Some-college,10,9386,0,40,1
69,185039,HS-grad,9,9386,0,12,1
69,197080,12th,8,9386,0,60,1
69,128348,Bachelors,13,9386,0,50,1
57,334224,Some-college,10,9386,0,40,1
42,341204,Assoc-acdm,12,8614,0,40,1
42,339671,Bachelors,13,8614,0,45,1
26,122999,Masters,14,8614,0,40,1
37,367237,Assoc-voc,11,8614,0,40,1
39,315776,Masters,14,8614,0,52,1
37,269329,Assoc-voc,11,8614,0,45,1
39,185520,Some-college,10,8614,0,40,1
53,158352,Masters,14,8614,0,35,1
22,195532,Bachelors,13,8614,0,40,1
35,225399,HS-grad,9,8614,0,40,1
28,78870,Bachelors,13,8614,0,40,1
36,183892,HS-grad,9,8614,0,45,1
45,339863,Bachelors,13,8614,0,48,1
42,117583,Doctorate,16,8614,0,60,1
62,122246,Some-college,10,8614,0,39,1
34,96483,Assoc-acdm,12,8614,0,60,1
35,287031,Masters,14,8614,0,40,1
51,174824,HS-grad,9,8614,0,40,1
43,209899,Masters,14,8614,0,47,1
37,191841,Bachelors,13,8614,0,40,1
35,117381,Bachelors,13,8614,0,45,1
53,251675,Some-college,10,8614,0,50,1
53,104461,Bachelors,13,8614,0,50,1
33,238381,Some-college,10,8614,0,40,1
37,90881,Some-college,10,8614,0,55,1
64,159938,HS-grad,9,8614,0,40,1
29,133696,Bachelors,13,8614,0,45,1
40,197012,Bachelors,13,8614,0,40,1
58,275859,HS-grad,9,8614,0,52,1
36,178815,Bachelors,13,8614,0,40,1
48,151584,Some-college,10,8614,0,60,1
60,125019,Bachelors,13,8614,0,48,1
58,111625,Bachelors,13,8614,0,40,1
29,236436,Assoc-acdm,12,8614,0,40,1
56,188856,Bachelors,13,8614,0,55,1
39,154641,HS-grad,9,8614,0,50,1
31,1033222,Bachelors,13,8614,0,40,1
42,331651,Masters,14,8614,0,50,1
25,469572,Some-college,10,8614,0,40,1
40,290660,Assoc-acdm,12,8614,0,50,1
47,176893,HS-grad,9,8614,0,44,1
46,364548,Bachelors,13,8614,0,40,1
48,120131,HS-grad,9,8614,0,40,1
44,247880,Assoc-voc,11,8614,0,40,1
43,112763,HS-grad,9,8614,0,43,1
35,182898,HS-grad,9,8614,0,40,1
43,180599,Bachelors,13,8614,0,40,1
59,296253,Masters,14,8614,0,60,1
29,122127,Bachelors,13,8614,0,40,1
24,243190,Assoc-acdm,12,8614,0,40,1
35,109351,Bachelors,13,8614,0,45,1
31,158291,Bachelors,13,8614,0,40,1
30,225231,Some-college,10,8614,0,50,1
64,60940,HS-grad,9,8614,0,50,1
46,140219,Masters,14,8614,0,55,1
67,105252,Some-college,10,7978,0,35,0
66,222810,Some-college,10,7896,0,40,1
70,88638,Masters,14,7896,0,50,1
67,190661,Doctorate,16,7896,0,50,1
32,317660,HS-grad,9,7688,0,40,1
48,146268,Bachelors,13,7688,0,40,1
34,98101,Bachelors,13,7688,0,45,1
50,196232,HS-grad,9,7688,0,50,1
31,168387,Bachelors,13,7688,0,40,1
55,197422,HS-grad,9,7688,0,40,1
29,356089,Bachelors,13,7688,0,40,1
37,183800,Bachelors,13,7688,0,50,1
44,167005,Bachelors,13,7688,0,60,1
48,243631,Some-college,10,7688,0,40,1
32,199765,Bachelors,13,7688,0,50,1
48,192945,HS-grad,9,7688,0,40,1
62,134768,Doctorate,16,7688,0,40,1
44,43711,Assoc-acdm,12,7688,0,40,1
43,193882,Some-college,10,7688,0,40,1
46,243190,HS-grad,9,7688,0,40,1
60,197553,Some-college,10,7688,0,50,1
53,149784,Bachelors,13,7688,0,40,1
23,282604,11th,7,7688,0,60,1
44,153132,Bachelors,13,7688,0,52,1
56,105582,Some-college,10,7688,0,50,1
34,203408,Bachelors,13,7688,0,50,1
47,213140,Assoc-voc,11,7688,0,40,1
55,146326,Masters,14,7688,0,45,1
47,155489,HS-grad,9,7688,0,55,1
38,236391,Bachelors,13,7688,0,40,1
43,128170,Some-college,10,7688,0,40,1
37,186359,HS-grad,9,7688,0,60,1
38,115433,Assoc-acdm,12,7688,0,33,1
28,119545,Some-college,10,7688,0,50,1
52,317733,Bachelors,13,7688,0,40,1
45,352094,Some-college,10,7688,0,40,1
49,186172,HS-grad,9,7688,0,45,1
46,192779,Bachelors,13,7688,0,40,1
38,111398,Bachelors,13,7688,0,40,1
53,50048,Doctorate,16,7688,0,50,1
59,154236,HS-grad,9,7688,0,40,1
52,617021,Bachelors,13,7688,0,40,1
44,174325,Masters,14,7688,0,40,1
33,274222,Bachelors,13,7688,0,38,1
39,183898,Assoc-acdm,12,7688,0,60,1
50,156623,Prof-school,15,7688,0,50,1
27,37302,Assoc-acdm,12,7688,0,70,1
33,43959,Masters,14,7688,0,50,1
41,95047,Assoc-voc,11,7688,0,44,1
38,108947,Some-college,10,7688,0,40,1
41,67339,11th,7,7688,0,40,1
48,189462,Some-college,10,7688,0,40,1
36,20333,HS-grad,9,7688,0,40,1
41,27305,HS-grad,9,7688,0,40,1
45,88564,Some-college,10,7688,0,40,1
41,151504,Bachelors,13,7688,0,50,1
34,34104,Masters,14,7688,0,38,1
47,164113,Some-college,10,7688,0,40,1
56,172618,Bachelors,13,7688,0,40,1
64,165667,Doctorate,16,7688,0,60,1
47,56482,Some-college,10,7688,0,50,1
45,236586,Masters,14,7688,0,55,1
39,194404,Masters,14,7688,0,40,1
55,175127,Bachelors,13,7688,0,38,1
63,346975,Bachelors,13,7688,0,36,1
44,33658,Masters,14,7688,0,50,1
38,185394,Bachelors,13,7688,0,40,1
39,85319,Prof-school,15,7688,0,60,1
44,172479,Bachelors,13,7688,0,40,1
37,152909,Assoc-voc,11,7688,0,40,1
47,123681,Masters,14,7688,0,60,1
58,222311,HS-grad,9,7688,0,55,1
58,289364,Some-college,10,7688,0,45,1
34,134737,Masters,14,7688,0,55,1
38,238342,Bachelors,13,7688,0,42,1
61,230292,Some-college,10,7688,0,40,1
38,275223,Bachelors,13,7688,0,40,1
41,253060,Bachelors,13,7688,0,45,1
36,29702,HS-grad,9,7688,0,40,1
35,186934,HS-grad,9,7688,0,50,1
53,205288,HS-grad,9,7688,0,35,1
56,132026,Bachelors,13,7688,0,45,1
34,179673,Prof-school,15,7688,0,60,1
33,193172,Assoc-voc,11,7688,0,50,1
41,290660,Bachelors,13,7688,0,55,1
32,173730,Bachelors,13,7688,0,40,1
24,585203,Bachelors,13,7688,0,45,1
37,218490,HS-grad,9,7688,0,35,1
52,84278,Some-college,10,7688,0,55,1
34,242460,Bachelors,13,7688,0,40,1
49,165468,HS-grad,9,7688,0,55,1
35,44780,Some-college,10,7688,0,20,1
36,607848,Some-college,10,7688,0,45,1
36,187847,Bachelors,13,7688,0,40,1
30,162442,Bachelors,13,7688,0,50,1
45,215862,Doctorate,16,7688,0,45,1
58,349910,HS-grad,9,7688,0,40,1
37,93225,Some-college,10,7688,0,40,1
54,145714,HS-grad,9,7688,0,25,1
48,237525,Bachelors,13,7688,0,65,1
47,114459,Masters,14,7688,0,45,1
36,20507,HS-grad,9,7688,0,50,1
43,403467,Bachelors,13,7688,0,40,1
47,151584,Prof-school,15,7688,0,60,1
62,208711,Bachelors,13,7688,0,50,1
26,180246,Some-college,10,7688,0,40,1
61,61040,Some-college,10,7688,0,36,1
57,161662,Bachelors,13,7688,0,60,1
50,311551,Masters,14,7688,0,50,1
33,183923,Masters,14,7688,0,35,1
46,184169,Masters,14,7688,0,35,1
45,178319,Doctorate,16,7688,0,50,1
37,99935,Masters,14,7688,0,50,1
55,223594,Some-college,10,7688,0,40,1
41,169023,Bachelors,13,7688,0,40,1
41,57924,Some-college,10,7688,0,50,1
35,202027,Masters,14,7688,0,55,1
46,30219,Some-college,10,7688,0,38,1
47,121836,Masters,14,7688,0,38,1
46,27243,Doctorate,16,7688,0,45,1
53,202733,Masters,14,7688,0,70,1
38,192337,Bachelors,13,7688,0,40,1
46,423222,Bachelors,13,7688,0,40,1
43,191814,Assoc-acdm,12,7688,0,50,1
58,123436,Bachelors,13,7688,0,50,1
31,43819,Bachelors,13,7688,0,43,1
54,154728,Assoc-voc,11,7688,0,40,1
45,182313,Bachelors,13,7688,0,50,1
54,96460,HS-grad,9,7688,0,60,1
42,325353,Assoc-acdm,12,7688,0,42,1
43,198096,HS-grad,9,7688,0,40,1
51,339905,HS-grad,9,7688,0,40,1
39,221059,Masters,14,7688,0,38,1
55,141409,10th,6,7688,0,50,1
44,230684,Bachelors,13,7688,0,50,1
43,258049,Masters,14,7688,0,53,1
46,207022,Bachelors,13,7688,0,40,1
46,241935,11th,7,7688,0,40,1
49,84298,Some-college,10,7688,0,40,1
60,165827,Doctorate,16,7688,0,60,1
38,87556,Bachelors,13,7688,0,55,1
46,341762,Bachelors,13,7688,0,45,1
36,174717,Bachelors,13,7688,0,40,1
39,116358,Bachelors,13,7688,0,40,1
37,125933,Assoc-acdm,12,7688,0,50,1
48,155664,HS-grad,9,7688,0,70,1
41,352834,Bachelors,13,7688,0,55,1
54,249322,Bachelors,13,7688,0,50,1
42,384236,Masters,14,7688,0,40,1
40,219266,HS-grad,9,7688,0,50,1
40,163725,Bachelors,13,7688,0,40,1
25,99126,Assoc-voc,11,7688,0,40,1
34,122612,Bachelors,13,7688,0,50,1
51,139347,HS-grad,9,7688,0,40,1
40,195394,Assoc-acdm,12,7688,0,40,1
34,166545,Some-college,10,7688,0,6,1
29,148431,Assoc-acdm,12,7688,0,45,1
57,548256,12th,8,7688,0,40,1
63,222289,Bachelors,13,7688,0,54,1
45,318280,Some-college,10,7688,0,50,1
45,197240,12th,8,7688,0,40,1
41,220821,Bachelors,13,7688,0,40,1
58,113806,Bachelors,13,7688,0,30,1
38,241998,12th,8,7688,0,40,1
47,155659,Some-college,10,7688,0,55,1
44,56651,Some-college,10,7688,0,45,1
47,98012,Masters,14,7688,0,40,1
44,155930,Masters,14,7688,0,55,1
38,110426,Doctorate,16,7688,0,40,1
33,251120,Bachelors,13,7688,0,50,1
34,181091,HS-grad,9,7688,0,40,1
53,145419,1st-4th,2,7688,0,67,1
51,87205,Bachelors,13,7688,0,20,1
50,302708,Bachelors,13,7688,0,50,1
32,37232,Prof-school,15,7688,0,45,1
42,124792,HS-grad,9,7688,0,45,1
55,270228,Assoc-acdm,12,7688,0,40,1
50,68898,Masters,14,7688,0,55,1
28,183151,11th,7,7688,0,40,1
46,110171,Some-college,10,7688,0,40,1
39,173476,Prof-school,15,7688,0,40,1
37,202027,Masters,14,7688,0,50,1
40,177027,Bachelors,13,7688,0,52,1
40,154374,Masters,14,7688,0,40,1
54,185407,HS-grad,9,7688,0,40,1
41,58880,Bachelors,13,7688,0,10,1
50,48358,HS-grad,9,7688,0,40,1
41,163287,HS-grad,9,7688,0,43,1
44,198096,Bachelors,13,7688,0,40,1
48,287647,Doctorate,16,7688,0,55,1
55,117299,HS-grad,9,7688,0,40,1
48,155659,Assoc-voc,11,7688,0,40,1
45,160173,Masters,14,7688,0,50,1
39,184117,Bachelors,13,7688,0,20,1
50,172281,HS-grad,9,7688,0,50,1
28,168524,Masters,14,7688,0,35,1
57,61474,Some-college,10,7688,0,45,1
32,275094,Bachelors,13,7688,0,55,1
37,219141,11th,7,7688,0,40,1
51,20795,HS-grad,9,7688,0,40,1
54,304570,Bachelors,13,7688,0,40,1
37,178948,Bachelors,13,7688,0,45,1
39,103925,Bachelors,13,7688,0,32,1
30,19302,Some-college,10,7688,0,40,1
46,303918,HS-grad,9,7688,0,96,1
40,75313,Bachelors,13,7688,0,66,1
38,188303,Some-college,10,7688,0,40,1
39,274683,Some-college,10,7688,0,50,1
